10;20;48;0;0
10;29;46;0;0
10;37;44;0;0
10;46;43;0;0
10;54;41;0;0
10;63;40;0;0
10;71;38;0;0
10;78;37;0;0
10;83;37;0;0
10;89;36;0;0
10;95;35;0;0
10;101;34;0;0
10;106;34;0;0
10;112;33;0;0
10;118;32;0;0
10;122;32;0;0

10;76;38;0;0;
