10;20;48;0
10;29;46;0
10;38;44;0
10;48;42;0
10;55;41;0
10;64;39;0
10;72;38;0
10;79;37;0
10;86;36;0
10;92;35;0
10;98;34;0
10;104;33;0
10;110;33;0
10;116;32;0

10;72;38;0;
